Time,LShoulderRoll,LElbowRoll,RShoulderRoll,RElbowRoll,HeadYaw,HeadPitch,LShoulderPitch,RShoulderPitch,LElbowYaw,RElbowYaw,HipRoll,HipPitch
0.3096342086791992,-0.0071087186806681,-0.06767938051460601,-0.16077741006310522,0.04546702265034411,-0.296406641827998,0.0,1.3937882648336162,1.4100189167317914,-1.5707963267948966,1.5707963267948966,-0.0171087186806681
0.3713560104370117,0.15901763557283005,-0.0819625049225638,0.01,0.08121023940128576,-0.2569689448262725,0.0,1.3911781878825493,1.3584919262584947,-1.5707963267948966,1.5707963267948966,-0.02060050333951695
0.41907191276550293,0.15372564248277631,-0.07455165892240452,0.01,0.07074155045740267,-0.2173410466375661,0.0,1.3905183737780233,1.3508647896624795,-1.5707963267948966,1.5707963267948966,-0.02655231053409677
0.46674156188964844,0.15158156025259725,-0.07631485719341123,0.01,0.0775997191277828,-0.1916622892530051,0.0,1.3908685772420917,1.3550824850059577,-1.5707963267948966,1.5707963267948966,-0.028346189300207877
0.51363205909729,0.15700613057131618,-0.0692749451580359,0.01,0.08480645574811273,-0.1862199497353043,0.0,1.3882433752593955,1.3572570414723717,-1.5707963267948966,1.5707963267948966,-0.025546820964185084
0.5616905689239502,0.16775412761292616,-0.06951820938930285,0.01,0.09979915379035267,-0.1785616050482407,0.0,1.3794763122432867,1.2422447902171785,-1.5707963267948966,1.5707963267948966,-0.023565886938683663
0.6256396770477295,0.17472694512070278,-0.09298791066623646,-0.22807442772448136,0.4644299230746544,-0.13388971497923954,0.0,1.363918547287394,1.1203063110435065,-1.5707963267948966,1.5707963267948966,-0.021775467104582273
0.6886279582977295,0.17235177023606973,-0.09584963392832917,-0.40005930480205054,0.9164060759105517,-0.0729020042290287,0.0,1.361520904706241,1.011443932983344,-1.5707963267948966,0.0,-0.021903534429734174
0.7526557445526123,0.1731331815858043,-0.07829403657776447,-0.6042532278520413,1.2952915227354451,-0.09283885605616554,0.0,1.3866197907005533,0.8306890974612445,-1.5707963267948966,1.5707963267948966,-0.011043354508539407
0.815544843673706,0.1768332513195995,-0.05087646530225626,-0.7388168363396382,1.3964986262093853,0.0749207862264719,0.0,1.391134223251557,0.6796176206876442,-1.5707963267948966,1.5707963267948966,-0.002828852223739962
0.8789136409759521,0.01,-0.05143133351946883,-0.8291339610184426,1.3919462556954905,0.01606288887293681,0.0,1.4039927586071723,0.5068474633380488,-1.5707963267948966,1.5707963267948966,0.01819182540252257
0.925337553024292,0.01,-0.07088909401681043,-0.8701337293605582,1.4047457543928854,-0.032066674696500944,0.0,1.4081966020589072,0.42732686363988187,-1.5707963267948966,1.5707963267948966,0.03538095524875034
0.9744641780853271,0.01,-0.07017387924232638,-0.8986100297822965,1.3744247362272506,-0.06116018687556565,0.0,1.409705471256486,0.3726390673644005,-1.5707963267948966,1.5707963267948966,0.04577149531270202
1.0196177959442139,0.01,-0.06643127433159703,-0.9230161227847329,1.4658234965963464,-0.07510403466620016,0.0,1.4056513059908151,0.3432738638446762,-1.5707963267948966,1.5707963267948966,0.05075144095221435
1.0671260356903076,0.01,-0.04207592856207143,-0.9685773931344339,1.56,-0.08292280184287362,0.0,1.3978593257551712,0.302272536999709,-1.5707963267948966,1.5707963267948966,0.053543857801026294
1.1136658191680908,0.01,-0.04402075563711333,-0.957916252914015,1.56,-0.0997116475843216,0.0,1.3979804010895869,0.31830380522785184,-1.5707963267948966,1.5707963267948966,0.05953987413725772
1.160902500152588,0.01,-0.03725162147730815,-0.9766961478883692,1.56,-0.10597324896935761,0.0,1.4063270510720856,0.3145408571202392,-1.5707963267948966,1.5707963267948966,0.061776160346199156
1.2070701122283936,0.01,-0.03895566145204882,-0.9923362643070522,1.56,-0.1121298911477503,0.0,1.411085046402187,0.30592840817010736,-1.5707963267948966,1.5707963267948966,0.06397496112419654
1.2521207332611084,0.01,-0.04377377832058715,-0.9918291807974169,1.56,-0.12445173232132128,0.0,1.4103163096327878,0.3039330387756357,-1.5707963267948966,1.5707963267948966,0.06837561868618618
1.2980549335479736,0.01,-0.04553639892391821,-0.9849729850748896,1.56,-0.129803454206509,0.0,1.409431215542943,0.31337305986300057,-1.5707963267948966,1.5707963267948966,0.07028694793089607
1.3455610275268555,0.01,-0.04509295254888009,-1.0096410564257534,1.56,-0.127311308675421,0.0,1.4090791291085119,0.3274475571242541,-1.5707963267948966,1.5707963267948966,0.0693968959555075
