LShoulderRoll,LElbowRoll,RShoulderRoll,RElbowRoll,HeadYaw,HeadPitch,LShoulderPitch,RShoulderPitch,LElbowYaw,RElbowYaw,HipRoll,HipPitch
-0.005491295970981025,-0.0518876664353123,-0.22067996627607075,0.09494341500711274,0.11037562871874687,0.0,1.3948806254366877,1.350116360518826,-1.5707963267948966,1.5707963267948966,-0.015491295970981025,0.0
-0.007783809128413264,-0.06019853007933144,0.01,0.17804748050525213,0.11679466555955714,0.0,1.3983803493942728,1.3039589490699115,-1.5707963267948966,1.5707963267948966,-0.017783809128413264,0.0
-0.0054459904825249865,-0.08371511139318014,-0.22124507146632125,0.18998821370663077,0.11024877335106997,0.0,1.4006563761718764,1.2959832146067323,-1.5707963267948966,1.5707963267948966,-0.015445990482524987,0.0
-0.002174515181861675,-0.10531500338473612,-0.22300053503996983,0.18455531691390814,0.10108864250921269,0.0,1.4014322034483697,1.299440951342535,-1.5707963267948966,1.5707963267948966,-0.012174515181861675,0.0
0.0010015038317237584,-0.08195977412682,-0.22572868065983845,0.14296827661096412,0.09219578927117347,0.0,1.4021652554293083,1.324362176761993,-1.5707963267948966,1.5707963267948966,-0.008998496168276242,0.0
0.0017691704651326568,-0.0924254871537672,-0.2272487803969716,0.12679223695429623,0.09004632269762856,0.0,1.4038431675944598,1.3327656169823425,-1.5707963267948966,1.5707963267948966,-0.008230829534867343,0.0
0.0018223165607735726,-0.10660793536294459,-0.22772186523265509,0.10702428359776878,0.089897513629834,0.0,1.4046599116430825,1.343074461562242,-1.5707963267948966,1.5707963267948966,-0.008177683439226428,0.0
0.0015508747261262466,-0.15829218894331018,-0.22852000262479913,0.10793449673673046,0.0906575507668465,0.0,1.404930869036031,1.3422763241700975,-1.5707963267948966,1.5707963267948966,-0.008449125273873754,0.0
0.0016241713131985996,-0.1827360161862238,-0.22785268244173434,0.09837350718566419,0.09045232032304393,0.0,1.4056491460076128,1.3429436443531624,-1.5707963267948966,1.5707963267948966,-0.0083758286868014,0.0
0.0015703862475439992,-0.18520704964740664,-0.22756880541988414,0.033553093751929795,0.09060291850687681,0.0,1.406120285926064,1.3423652358754794,-1.5707963267948966,1.5707963267948966,-0.008429613752456001,0.0
-0.009691023417496359,-0.19076112681226168,0.01,0.1611012776595585,-0.06441695856712415,0.0,1.406209701737143,1.354122528270608,-1.5707963267948966,1.5707963267948966,-0.01969102341749636,-0.0
-0.028433994736718947,-0.16862534297549722,0.01,0.2562080932228329,-0.05374382411214812,0.0,1.4023066112877665,1.3535260714781268,-1.5707963267948966,1.5707963267948966,-0.03843399473671895,-0.0
-0.05147910480667465,-0.17678043641798755,-0.24865768825738277,0.3479081196632749,-0.14551175915201348,0.0,1.399978434099859,1.3221386385375138,-1.5707963267948966,1.5707963267948966,-0.06147910480667465,-0.0
-0.0709507676064174,-0.16691886056345154,-0.29899068725173167,0.38972091998828523,-0.18564038271535482,0.0,1.3984850525118329,1.2718056395431645,-1.5707963267948966,1.5707963267948966,-0.0809507676064174,-0.0
0.09001248581133439,-0.150115551853516,-0.3604506737184241,0.39724576482077195,-0.23656519551752472,0.0,1.3936712937089752,1.2103456530764727,-1.5707963267948966,1.5707963267948966,-0.0871125472745867,-0.0
0.08794420440210403,-0.054518037433542374,-0.3878086647864824,0.44384609971509226,-0.24002199707785188,0.0,1.3870234576104499,1.1829876620084143,-1.5707963267948966,1.5707963267948966,-0.09582866478234199,-0.0
0.08486504817909311,-0.0672757715408756,-0.4188635361415902,0.4603918038195531,-0.2564309352365961,0.0,1.3789072237438582,1.1519327906533061,-1.5707963267948966,0.0,-0.10702405487194565,-0.0
0.07327326597794087,-0.07839945361540226,-0.4567119889676248,0.480114228798173,-0.21634677227660487,0.0,1.372186772551799,1.1140843378272718,-1.5707963267948966,0.0,-0.12533628826515683,0.0
0.06806391899768327,-0.08868169944710166,-0.5125951503335424,0.4219808796926812,-0.1984325561652841,0.0,1.3657402534567658,1.0582011764613544,-1.5707963267948966,0.0,-0.1369921543404484,0.0
0.06859650124301889,-0.1002567387209174,-0.5134944635928019,0.5236610237713193,-0.19080075915476014,0.0,1.3593166079792347,0.9265235173742635,-1.5707963267948966,0.0,-0.1428832175726425,0.0
0.0648417708580929,-0.10799366774268862,-0.5356850155233216,0.5371266178763126,-0.17855941754895632,0.0,1.3592815326028256,0.8872416455262794,-1.5707963267948966,0.0,-0.14667302333397791,0.0
0.06693440708871937,-0.11365276727053478,-0.5383269810913333,0.567092893878126,-0.1789671086395314,0.0,1.3559101719161746,0.8481427882290298,-1.5707963267948966,0.0,-0.1479517477900027,0.0
0.07043155784519245,-0.12239262382473236,-0.5396339355922447,0.5756561932513642,-0.17714846033523002,0.0,1.3502830810480577,0.8402923307016246,-1.5707963267948966,0.0,-0.1500816879016466,0.0
0.07326939152161879,-0.13173222184382288,-0.5452449647054405,0.5675069661156165,-0.16346346090999597,0.0,1.343118990514161,0.8334789324125877,-1.5707963267948966,0.0,-0.15440794475911732,0.0
0.07500139700036071,-0.1375829647091136,-0.5488365217303639,0.5633425193141298,-0.16390013217674543,0.0,1.3382070935276196,0.8300780297100674,-1.5707963267948966,0.0,-0.1575878362669166,0.0
0.077245660891123,-0.14107357238181426,-0.5457146335760757,0.5746956356878059,-0.16867825123043306,0.0,1.3346001492058681,0.8160807131999966,-1.5707963267948966,0.0,-0.15895051669790525,0.0
0.07913287704263161,-0.1457075037027052,-0.5438732782802285,0.5812659305915323,-0.17026365760539053,0.0,1.3304375048811337,0.80913391990297,-1.5707963267948966,0.0,-0.16122594487113132,0.0
0.08180357748840975,-0.150354293088995,-0.5431615902959256,0.5785296305693208,-0.1915344301534998,0.0,1.3300190823778608,0.8101826493961161,-1.5707963267948966,0.0,-0.15897366692862658,0.0
0.08401666169755931,-0.15251295138574034,-0.5420021909472342,0.5761427199176818,-0.21929466216901555,0.0,1.3308523997342299,0.8137246720733106,-1.5707963267948966,0.0,-0.15592726536310741,0.0
0.08186331096877997,-0.14920770908672631,-0.540112506824428,0.5731436369487553,-0.227251041606367,0.0,1.3329866920633604,0.8206308876685053,-1.5707963267948966,0.0,-0.15594632376275655,0.0
0.08015855148951961,-0.1483320372942708,-0.5396115835430181,0.571629888377089,-0.22799356842902435,0.0,1.335776165480648,0.8218119951788054,-1.5707963267948966,0.0,-0.15486160982472863,0.0
0.0782664938133514,-0.14351955889056098,-0.5391836408846423,0.5699320090168032,-0.2299653579572037,0.0,1.3389708200000983,0.8224073194156503,-1.5707963267948966,0.0,-0.15355901298144647,0.0
0.07865737391434752,-0.1390002970678572,-0.5388225546682611,0.5707448414633824,-0.23493062940223963,0.0,1.3408672582151357,0.8216663034950067,-1.5707963267948966,0.0,-0.15127169466541282,0.0
0.0814069563004493,-0.13562516103765082,-0.5368386596037131,0.5727444957237058,-0.23374972791030424,0.0,1.3423395254573374,0.8222820798747263,-1.5707963267948966,0.0,-0.14704984503711002,0.0
0.08197729042054672,-0.1342727842908528,-0.5354818533542018,0.5760015460964271,-0.2113952742405859,0.0,1.3430889026632746,0.8213910183005481,-1.5707963267948966,0.0,-0.14573013371107546,0.0
0.08355877650519664,-0.13194151576897636,-0.5385815061187046,0.5737611650863448,-0.18979202540849238,0.0,1.344007689433767,0.8214400866126725,-1.5707963267948966,0.0,-0.14322986085593364,0.0
0.08417307550086398,-0.12679494273635236,-0.5392432317455106,0.5744051198851006,-0.17734813203694294,0.0,1.3459159157263867,0.8214381316503433,-1.5707963267948966,0.0,-0.1407073355676463,0.0
0.086947285827182,-0.12133679689439578,-0.5424200784198737,0.5698016665772977,-0.1717534212661176,0.0,1.346641152376369,0.8217386575853025,-1.5707963267948966,0.0,-0.13720788859134503,0.0
0.0876077022908445,-0.1130643407111851,-0.5423023296368118,0.5699215770747454,-0.17713100579860747,0.0,1.349508071244649,0.8213421480517001,-1.5707963267948966,0.0,-0.13368055325940306,0.0
0.08908042405345262,-0.11007513314813776,-0.5418825375163825,0.5732279328944355,-0.17956723975576538,0.0,1.350549399018073,0.8191259387205299,-1.5707963267948966,0.0,-0.1311665037233712,0.0
0.09113897615870398,-0.11425815056945658,-0.5400832476654027,0.5781545282067627,-0.175658087986234,0.0,1.3474347600762573,0.8175009511522796,-1.5707963267948966,0.0,-0.12906701209657,0.0
0.0904565697342444,-0.11065518735363272,-0.5408024541140638,0.578834875652289,-0.17057185177080353,0.0,1.349064661467275,0.8160058800518765,-1.5707963267948966,0.0,-0.12990257897584026,0.0
0.08923116037463247,-0.11168129260303912,-0.5496442296221704,0.5610803431170204,-0.15937525479239656,0.0,1.3484538393491627,0.8259448841522741,-1.5707963267948966,0.0,-0.13119814745960762,0.0
0.08867478593202258,-0.12235582767629573,-0.5713083407546414,0.4712854817029949,-0.13214331841300597,0.0,1.3427960440141982,0.8707104326374363,-1.5707963267948966,0.0,-0.1314101598721687,0.0
0.08934992876683331,-0.13636637134162996,-0.5631604514473263,0.42305735696485564,-0.11105813886885879,0.0,1.3350171088345688,0.9210332698395391,-1.5707963267948966,0.0,-0.12962158000756402,0.0
0.0885507831335233,-0.10119753059439306,-0.5222213647800792,0.35749570713460255,-0.06715449919041444,0.0,1.3538855349619898,1.0485749620148175,-1.5707963267948966,0.0,-0.12836000869938405,0.0
0.09117437893518465,-0.09925660483317787,-0.4795254415965245,0.3249410482155043,-0.04703975478881467,0.0,1.3598656089654233,1.0912708851983721,-1.5707963267948966,0.0,-0.11975633889428838,0.0
0.09393761713860056,-0.21331124943049984,-0.4328348468318354,0.24204176184226717,-0.021318154572853798,0.0,1.3698086396453069,1.1379614799630613,-1.5707963267948966,0.0,-0.10705007001098911,0.0
0.0964554697457895,-0.24675776056407375,-0.3846022567768692,0.2425958659381854,0.012021461393084687,0.0,1.3766017352737712,1.1861940700180273,-1.5707963267948966,1.5707963267948966,-0.09773912177533584,0.0
0.10318624485585041,-0.23840793597651339,-0.3319164778698485,0.11708094704717988,0.08238146094938656,0.0,1.3758754499901495,1.1878345431008863,-1.5707963267948966,1.5707963267948966,-0.0917346319488966,0.0
0.11880435984274607,-0.26052475797117597,-0.29705911711798105,0.053085066702227804,0.2723504204736572,0.0,1.378652531068702,1.2057540696550073,-1.5707963267948966,1.5707963267948966,-0.07333943588344902,0.0
0.13113068240138948,-0.2718612962866862,-0.259352656810481,0.03813472046376329,0.225561007782726,0.0,1.383036713042534,1.2494017349405193,-1.5707963267948966,1.5707963267948966,-0.05662893135097357,0.0
0.14102824267412492,-0.27472609656361247,-0.24804964857216183,0.0867765689876807,0.17916538727734002,0.0,1.3897090172360078,1.2942030952139265,-1.5707963267948966,1.5707963267948966,-0.040059066884764294,0.0
0.14787652665472326,-0.29356937350605455,-0.232882799304823,0.25554281753947716,0.15077816357769108,0.0,1.3929990274338546,1.337913527490073,-1.5707963267948966,1.5707963267948966,-0.029920772706318245,0.0
0.16094676683809733,-0.268191739909575,0.01,0.29251460751629754,0.29102826159454515,0.0,1.3905525611433058,1.3526164534774643,-1.5707963267948966,1.5707963267948966,-0.017016680364464173,0.0
0.009493438174278845,-0.2050549668893414,0.01,0.35246785627275734,0.2870549902016763,0.0,1.3792576850839275,1.3596314340125633,-1.5707963267948966,1.5707963267948966,-0.0005065618257211554,0.0
