LShoulderRoll,LElbowRoll,RShoulderRoll,RElbowRoll,HeadYaw,HeadPitch,LShoulderPitch,RShoulderPitch,LElbowYaw,RElbowYaw,HipRoll,HipPitch
0.004716926402701724,-0.20684722188206833,-0.28391787762106485,0.32131211236634094,-0.11189333912978437,0.0,1.3963716956118883,1.2868784491738317,-1.5707963267948966,1.5707963267948966,-0.005283073597298276,0.0
0.01,-0.28130978436594,0.021754729318958617,0.29507817436829015,0.03408675790691588,-0.0,1.403242044958003,1.2869810018313366,-1.5707963267948966,1.5707963267948966,0.011754729318958618,0.0
0.01,-0.33199068856552194,0.03300003143176225,0.28614732773841905,0.002599911991065698,-0.0,1.4058090743936655,1.2871449380164397,-1.5707963267948966,1.5707963267948966,0.02300003143176225,0.0
0.01,-0.37932613791789027,0.028180928410561808,0.34591278147223925,0.01609340045042694,-0.0,1.4064341735877481,1.3095434405443782,-1.5707963267948966,1.5707963267948966,0.01818092841056181,-0.0
0.01,-0.40726288438393937,0.026549093184726744,0.3003769039541493,0.020662539082765122,-0.0,1.4125157955516812,1.3071280899000102,-1.5707963267948966,1.5707963267948966,0.016549093184726745,-0.0
0.01,-0.4118091256318462,0.02663518064933456,0.29232074814831027,0.020421494181863238,-0.0,1.4123456515435613,1.300183445910693,-1.5707963267948966,1.5707963267948966,0.01663518064933456,-0.0
0.01,-0.4412626320431923,0.027093642172281128,0.3095237810761354,0.019137801917612843,-0.0,1.4136241362928013,1.3083875979895319,-1.5707963267948966,1.5707963267948966,0.01709364217228113,-0.0
0.01,-0.4620668016005043,0.029861562454056204,0.3005481849397274,0.011387625128642644,-0.0,1.4157603520982265,1.3037313210980648,-1.5707963267948966,1.5707963267948966,0.0198615624540562,-0.0
0.01,-0.4779453855283973,0.030281726163954463,0.29914938679839076,0.010211166740927508,-0.0,1.4167862413106087,1.304412984044814,-1.5707963267948966,1.5707963267948966,0.020281726163954465,-0.0
0.01,-0.4706319944203888,0.026557922352217454,0.2878375395299665,0.26540280747434053,-0.0,1.4175092567061693,1.2958770938564896,-1.5707963267948966,1.5707963267948966,0.016557922352217452,-0.0
0.01,-0.45641187022835056,0.020805207961454294,0.3653710639986939,0.44748563631870375,-0.0,1.417910959201238,1.3202057057066434,-1.5707963267948966,1.5707963267948966,0.010805207961454294,-0.0
0.01,-0.4494269580159715,0.01912712019053616,0.33551480982821547,0.5198283670942286,-0.0,1.4180048066973892,1.3242161580354703,-1.5707963267948966,1.5707963267948966,0.009127120190536162,-0.0
0.01,-0.44105024055363273,0.015689782205069037,0.34521427745588745,0.4851228396129774,-0.0,1.4161088145582925,1.329075949758228,-1.5707963267948966,1.5707963267948966,0.005689782205069038,-0.0
0.01,-0.4364328284637158,0.014727056788017653,0.3483382166663184,0.4726251632661117,-0.0,1.4155223797790384,1.3328421838925357,-1.5707963267948966,1.5707963267948966,0.004727056788017654,-0.0
0.01,-0.4374091287474186,0.014072239036018385,0.35447359762896996,0.24134899430495915,-0.0,1.4135614211850063,1.334375178839543,-1.5707963267948966,1.5707963267948966,0.0040722390360183845,-0.0
0.01,-0.41987520137125944,0.016771100396575884,0.36124814124235793,-0.11655356591850691,-0.0,1.4089558018385469,1.334084080053989,-1.5707963267948966,1.5707963267948966,0.0067711003965758845,-0.0
0.01,-0.43111863603737743,0.017960513124201116,0.36495280266138663,-0.40430247932083235,-0.0,1.404683429268464,1.334086858829051,-1.5707963267948966,1.5707963267948966,0.007960513124201115,-0.0
0.01,-0.4320390095063284,0.022785319620059384,0.36794768518834575,-0.6102197670317153,-0.0,1.4037270058246807,1.3350204184130054,-1.5707963267948966,1.5707963267948966,0.012785319620059382,-0.0
0.01,-0.43606900536122106,0.022623940398731966,0.37460074975507485,-0.6328272690764484,-0.0,1.400983456593788,1.3358800069275774,-1.5707963267948966,1.5707963267948966,0.012623940398731964,-0.0
0.01,-0.4369788066990167,0.02326021354432876,0.4016838885950428,-0.5092935841549598,-0.0,1.3997985932929193,1.3353384270800706,-1.5707963267948966,1.5707963267948966,0.01326021354432876,-0.0
0.01,-0.4372008561719264,0.022671542325278182,0.4098937752663072,-0.331273283116307,-0.0,1.3991191663921845,1.3351167458676625,-1.5707963267948966,1.5707963267948966,0.012671542325278182,-0.0
0.01,-0.43699982336857185,0.021056630834720702,0.4231803628281784,0.03604143366278204,-0.0,1.397984141280527,1.3355454193834169,-1.5707963267948966,1.5707963267948966,0.011056630834720702,-0.0
0.01,-0.4359029470223152,0.0195913829212616,0.4340888993088882,0.22424203260239048,-0.0,1.397668526781593,1.3348712887946141,-1.5707963267948966,1.5707963267948966,0.0095913829212616,-0.0
0.01,-0.43956006948849896,0.019235633604637287,0.4379485560812939,0.3052249239903954,-0.0,1.3978645133828593,1.3332446737472503,-1.5707963267948966,1.5707963267948966,0.009235633604637288,-0.0
0.01,-0.44436925901668856,0.0190852557421673,0.44124296609486313,0.29719140378791153,-0.0,1.3980823190729168,1.3335110114926167,-1.5707963267948966,1.5707963267948966,0.009085255742167299,-0.0
0.01,-0.43810042980407876,0.01955130559493481,0.44072771157794366,0.2523438796876196,-0.0,1.398194644875905,1.3333912938283978,-1.5707963267948966,1.5707963267948966,0.009551305594934811,-0.0
0.01,-0.43875460952172046,0.01979839523131012,0.4405721710495981,0.03956449335233167,-0.0,1.3976313184631037,1.3367080387956558,-1.5707963267948966,1.5707963267948966,0.009798395231310122,-0.0
0.01,-0.4395961066411263,0.02454803727197055,0.4410917472362006,-0.26425649881068,-0.0,1.39659077475768,1.3368976581952121,-1.5707963267948966,1.5707963267948966,0.014548037271970548,-0.0
0.17588366674374092,-0.4579242332959011,0.027647587222354122,0.4418975560373832,-0.49328975551533744,-0.0,1.394912660051156,1.3383648424523567,-1.5707963267948966,1.5707963267948966,0.017647587222354124,-0.0
0.17645730879183794,-0.4662277448764676,0.02823100502154835,0.43740798276542836,-0.6409617318896211,-0.0,1.394339018003059,1.3382588984929669,-1.5707963267948966,1.5707963267948966,0.01823100502154835,-0.0
0.17787107649417502,-0.4827911031143747,0.02830902473842862,0.44198259364189635,-0.6469305972159769,-0.0,1.3929252503007217,1.3371368731300974,-1.5707963267948966,1.5707963267948966,0.01830902473842862,-0.0
0.17849993084996574,-0.49138693716304643,0.02870303337385579,0.444250429945965,-0.6138179151893984,-0.0,1.3922963959449308,1.3381633745408366,-1.5707963267948966,1.5707963267948966,0.018703033373855787,-0.0
0.1797190439388227,-0.5060763632089741,0.030452536567765205,0.4446100265931857,-0.555043867127085,-0.0,1.391077282856073,1.3402154861712128,-1.5707963267948966,1.5707963267948966,0.020452536567765203,-0.0
0.1803814237304852,-0.5135644830058809,0.030264520587052354,0.4439785884390232,0.010259342356253413,-0.0,1.390414903064411,1.341512730327643,-1.5707963267948966,1.5707963267948966,0.020264520587052356,-0.0
0.18112482664183835,-0.5251860611727459,0.030146339587650395,0.4441328605888863,0.010590249154578901,-0.0,1.3896715001530582,1.345367345584402,-1.5707963267948966,1.5707963267948966,0.020146339587650396,-0.0
0.18135088643473143,-0.5484001683261377,0.028916805070104287,0.45441193201560637,0.26663464012317506,-0.0,1.3894454403601646,1.3459879524929776,-1.5707963267948966,1.5707963267948966,0.01891680507010429,-0.0
0.18189577450057023,-0.5527936003626746,0.029021761068654173,0.4450103905262451,0.2997700504050433,-0.0,1.3889005522943259,1.3464359971733826,-1.5707963267948966,1.5707963267948966,0.019021761068654174,-0.0
0.18216738347837325,-0.5648187021718728,0.029032040577142426,0.44105675436986763,0.3001126788996132,-0.0,1.388628943316524,1.3479414394230185,-1.5707963267948966,1.5707963267948966,0.019032040577142424,-0.0
0.1835210397100534,-0.5676419615136424,0.02966230299314504,0.4356080615347812,0.2532311069292116,-0.0,1.3872752870848435,1.348783409314893,-1.5707963267948966,1.5707963267948966,0.019662302993145038,-0.0
0.18382928511438,-0.5772736737241807,0.03108893466998023,0.43347215652771376,0.00795098292405537,-0.0,1.3869670416805169,1.3495582052903652,-1.5707963267948966,1.5707963267948966,0.021088934669980228,-0.0
0.18403539782101963,-0.5814453449125762,0.03486843828764921,0.43051532286485295,-0.2992068320168224,-0.0,1.3867609289738776,1.3499418728469237,-1.5707963267948966,1.5707963267948966,0.024868438287649213,-0.0
0.18392362947211874,-0.5869231526252693,0.035803607088529574,0.42299238247218796,-0.4566693943822886,-0.0,1.3868726973227778,1.348366392905473,-1.5707963267948966,1.5707963267948966,0.025803607088529575,-0.0
0.18352509768151534,-0.5945469208296206,0.0368463504425305,0.4168532068895529,-0.5335211436515516,-0.0,1.387271229113381,1.347141901998068,-1.5707963267948966,1.5707963267948966,0.026846350442530496,-0.0
0.18264092821986858,-0.5932238662281016,0.039053505424789046,0.4147400960162288,-0.5831888164719613,-0.0,1.388155398575028,1.3455863540692776,-1.5707963267948966,1.5707963267948966,0.029053505424789048,-0.0
0.18212864323963912,-0.5963563396724514,0.041467306661389036,0.40858174999710817,-0.5881550421541922,-0.0,1.3886676835552576,1.3446901454188473,-1.5707963267948966,1.5707963267948966,0.031467306661389034,-0.0
0.1820222002736686,-0.5909843298789794,0.041294327042943106,0.4094953510186053,-0.5713404314770774,-0.0,1.3887741265212272,1.3453518061396665,-1.5707963267948966,1.5707963267948966,0.031294327042943104,-0.0
0.1810026754444844,-0.5824677762472942,0.04097390516897019,0.40920783263684096,-0.34142965771060857,-0.0,1.3897936513504128,1.3454714911082406,-1.5707963267948966,1.5707963267948966,0.030973905168970188,-0.0
0.18069159927460662,-0.580687799722842,0.040902134118517085,0.40836484237083065,-0.01952597553184783,-0.0,1.39010472752029,1.3455444801552996,-1.5707963267948966,1.5707963267948966,0.030902134118517086,-0.0
0.18037771104847164,-0.6156033939078893,0.04175592020997612,0.4116180950630803,-0.021916576587933126,-0.0,1.3904186157464251,1.345825736777491,-1.5707963267948966,1.5707963267948966,0.03175592020997612,-0.0
0.18046262245935327,-0.6102724834226178,0.04177041837854781,0.4127808462365439,-0.021957171459933852,-0.0,1.3903337043355444,1.346524198187659,-1.5707963267948966,1.5707963267948966,0.031770418378547806,-0.0
0.18147419695316355,-0.6031111860323047,0.041726316601476306,0.40890944296621873,-0.02183368648413364,-0.0,1.3893221298417329,1.3471120226393833,-1.5707963267948966,1.5707963267948966,0.031726316601476304,-0.0
0.18239994120106234,-0.5964076568836995,0.04154740005634601,0.4058369288234762,-0.02133272015776881,-0.0,1.3883963855938333,1.3478803798111394,-1.5707963267948966,1.5707963267948966,0.03154740005634601,-0.0
0.18310684428300938,-0.5889508705142119,0.04096419870452276,0.4054626523572975,-0.019699756372663718,-0.0,1.3876894825118875,1.34842630195937,-1.5707963267948966,1.5707963267948966,0.03096419870452276,-0.0
0.184074596908022,-0.5799099244965322,0.039999291179024475,0.40574594699874245,-0.01699801530126853,-0.0,1.3867217298868744,1.3491409513898434,-1.5707963267948966,1.5707963267948966,0.029999291179024477,-0.0
0.18452168805449284,-0.5791151455853772,0.04017497711482114,0.4113972682739188,-0.01748993592149918,-0.0,1.3862746387404041,1.348568998665362,-1.5707963267948966,1.5707963267948966,0.03017497711482114,-0.0
0.18402069792657377,-0.5798715580402716,0.04109046595155796,0.4131223931142647,-0.02005330466436228,-0.0,1.3867756288683228,1.3483860062905286,-1.5707963267948966,1.5707963267948966,0.03109046595155796,-0.0
